63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+SIG2', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed191bb53a0>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190180040>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed190182de0>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': True, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190182020>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed190180ae0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed190182160>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed190183880>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed1901809a0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190183600>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed1901831a0>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed1901827a0>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed190182700>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed190181760>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+SIG1', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190180040>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190165bc0>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed190167b00>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190166340>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed190165940>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed1901656c0>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed190165620>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed190167a60>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190166020>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed190166fc0>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed1901676a0>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed190166840>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed1901662a0>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+ABS', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190165bc0>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190eab060>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed190167380>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190ea96c0>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed194777ec0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed190e36340>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed190167420>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed190167560>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190167740>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed1901649a0>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed190164b80>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed1901653a0>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed190166e80>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM*SIG2', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190167380>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190182c00>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed190180fe0>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'mul', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': True, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190182660>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed190182a20>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed190181a80>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed190181940>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed1901811c0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190183e20>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed1901822a0>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed190180cc0>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed1901816c0>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed190180400>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM*SIG1', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190165620>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190167100>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed190166020>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'mul', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed1901672e0>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed1901674c0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed190167240>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed190165ee0>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed1901654e0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190167060>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed190166b60>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed190166de0>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed190166c00>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed190166fc0>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM*ABS', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed193d082c0>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed193d0bec0>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed193d09760>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.5, 'copy_parent': True, 'operator': 'mul', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.5, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed193d09f80>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed193d0b4c0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed193d08540>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed193d085e0>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed193d08680>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed193d08b80>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed193d08c20>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed193d08cc0>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed193d08d60>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed193d08400>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+SIG2', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed193d0bec0>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed193d0a8e0>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed193d0b7e0>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.75, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': True, 'p_deflate': 0.25, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed193d0bc40>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed193d0aa20>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed193d084a0>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed193d0a980>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed193d0aac0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed193d0ac00>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed193d0a340>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed193d0a160>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed193d0a0c0>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed193d0a200>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+SIG1', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190164540>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190167f60>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed1901676a0>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.75, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.25, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190166340>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed1901660c0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed190167880>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed1901656c0>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed1901662a0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed190167ba0>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed190167e20>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed190165440>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed190167d80>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed190165f80>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM+ABS', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed190167f60>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190167420>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed191bb76a0>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.75, 'copy_parent': True, 'operator': 'sum', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': False, 'p_deflate': 0.25, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed190165bc0>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed191bb63e0>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed191bb53a0>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed191bb44a0>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed191bb6fc0>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed191bb5440>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed191bb4a40>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed191bb5760>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed191bb42c0>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed191bb4360>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
63962084-3611-11f0-a632-f89e941a2f2f,"{'run_info': ['SLIM*SIG2', UUID('63962084-3611-11f0-a632-f89e941a2f2f'), 'sustavianfeed'], 'ffunction': <function rmse at 0x7ed195715440>, 'max_depth': 15, 'reconstruct': False, 'n_iter': 150, 'elitism': True, 'n_elites': 1, 'log': 1, 'verbose': 1, 'n_jobs': 1, 'test_elite': True, 'log_path': './log/PD3/_slim_0.csv', 'initializer': <function rhh at 0x7ed195714cc0>, 'selector': <function tournament_selection_min.<locals>.ts at 0x7ed193d0a7a0>, 'crossover': <function geometric_crossover at 0x7ed1956dea20>, 'ms': <function generate_random_uniform.<locals>.generate_num at 0x7ed190e36340>, 'inflate_mutator': <function inflate_mutation.<locals>.inflate at 0x7ed193d08180>, 'deflate_mutator': <function deflate_mutation at 0x7ed195714fe0>, 'p_xo': 0, 'settings_dict': {'p_test': 0.2}, 'find_elit_func': <function get_best_min at 0x7ed1956df600>, 'p_inflate': 0.75, 'copy_parent': True, 'operator': 'mul', 'pop_size': 50, 'seed': 1111, 'p_m': 1, 'two_trees': True, 'p_deflate': 0.25, 'FUNCTIONS': {'add': {'function': <built-in method add of type object at 0x7ed24cd95f60>, 'arity': 2}, 'subtract': {'function': <built-in method sub of type object at 0x7ed24cd95f60>, 'arity': 2}}, 'CONSTANTS': {'constant_0.21760077176688164': <function slim.<locals>.<lambda> at 0x7ed1941fb2e0>, 'constant_0.3443807346030824': <function slim.<locals>.<lambda> at 0x7ed193d0bd80>, 'constant_0.6422536234699076': <function slim.<locals>.<lambda> at 0x7ed193d0be20>, 'constant_0.36413206493253214': <function slim.<locals>.<lambda> at 0x7ed193d0bce0>, 'constant_0.08358916437841302': <function slim.<locals>.<lambda> at 0x7ed193d0a700>, 'constant_0.5040914040192876': <function slim.<locals>.<lambda> at 0x7ed193d0b1a0>, 'constant_0.18743462930144428': <function slim.<locals>.<lambda> at 0x7ed193d093a0>, 'constant_0.8842252761132199': <function slim.<locals>.<lambda> at 0x7ed193d09300>, 'constant_0.33821341140965044': <function slim.<locals>.<lambda> at 0x7ed193d08220>, 'constant__1.0': <function slim.<locals>.<lambda> at 0x7ed193d0ad40>}, 'p_c': 0.8, 'init_depth': 4, 'init_pop_size': 50, 'p_test': 0.2}"
